scenario,sa4_code16,age_band_id,vaccine,time_dose_1,time_dose_2,num_people
19,308,7,2,26,38,1087
19,308,7,2,35,47,818
19,308,7,2,37,49,435
19,308,7,2,33,45,1475
19,308,8,2,22,34,392
19,308,8,2,34,46,506
19,308,8,2,36,48,292
19,308,8,2,35,47,387
19,308,8,2,33,45,671
19,308,8,2,20,32,733
19,308,8,1,36,39,268
19,308,8,1,41,44,160
19,308,8,1,44,47,111
19,308,8,1,35,38,255
19,308,9,2,29,41,124
19,308,9,1,20,23,277
19,308,9,1,45,48,42
19,308,9,2,38,50,95
19,308,9,2,33,45,436
19,308,2,3,50,54,334
19,308,3,1,51,54,1186
19,308,4,1,30,33,230
19,308,4,3,49,53,327
19,308,6,1,44,47,1006
19,308,6,1,41,44,1196
19,308,6,1,40,43,698
19,308,7,1,41,44,306
19,308,7,2,29,41,776
